PromedioAcumulado,AsistenciaPct,HorasEstudioSem,TareasEntregadasPct,Parcial1,Parcial2,DificultadMateria,IntentosReprobados,PromedioFinal,Aprobado
3.86,73.8,8.5,84.3,2.95,2.49,3,0,2.6337511004064122,0
3.92,74.3,8.5,77.6,3.65,3.56,2,1,3.455380301143284,1
3.32,78.1,9.0,70.6,3.59,2.23,3,2,2.717233009144327,0
4.32,81.8,10.8,72.5,3.1,3.16,3,0,3.322540436767369,1
3.6,79.6,8.6,100.0,3.65,4.35,3,0,3.7076277107741924,1
4.06,86.4,16.1,71.7,5.0,3.36,4,0,3.5537358425692207,1
4.05,85.5,10.4,95.7,4.23,2.86,4,0,2.950601310002821,0
2.94,87.1,11.9,100.0,3.1,3.28,1,2,3.2561376444966244,1
4.18,65.7,18.0,90.8,4.14,4.1,3,0,3.7401875703842493,1
4.11,100.0,13.3,84.2,4.1,4.29,3,1,3.919754914790732,1
3.77,87.9,21.1,67.0,2.93,3.6,4,2,3.2253654896634996,1
2.39,81.4,9.0,73.2,3.61,3.23,3,0,3.1058758712485686,1
3.72,81.0,13.2,87.6,3.55,3.85,3,0,3.242776776645562,1
3.15,85.0,11.9,52.8,3.32,2.96,5,0,2.4509206047714014,0
2.92,80.3,10.9,91.1,4.45,4.01,4,0,3.5366134553239306,1
3.52,77.3,12.1,96.4,2.63,2.92,2,0,2.7993008587231154,0
2.51,84.2,10.4,95.3,2.3,2.95,3,0,2.730103289468239,0
3.55,93.5,13.3,82.6,4.48,3.89,3,0,4.029682794567731,1
4.15,84.1,7.1,69.6,3.03,4.25,5,0,2.904921989490621,0
3.87,86.8,5.3,89.3,4.55,3.34,2,0,3.676438952982772,1
4.19,94.8,11.5,66.4,3.27,4.68,3,0,3.6909100998004916,1
3.44,93.1,13.7,93.3,3.18,4.37,3,0,3.888244276685718,1
3.83,100.0,12.3,82.9,4.25,3.49,2,0,3.6850421634295287,1
3.06,69.8,3.4,70.8,4.21,3.32,3,0,3.077421186603526,1
2.63,75.8,13.7,100.0,3.4,3.8,3,0,3.7653575597769735,1
3.04,76.4,10.1,89.7,4.37,3.01,3,1,3.1814059729642614,1
3.23,67.5,14.8,88.5,3.38,5.0,4,0,3.7486674271944467,1
3.21,77.2,4.4,86.3,4.24,3.97,3,2,3.2576252143998765,1
4.21,91.7,14.7,79.5,3.63,4.71,4,1,3.987262146378567,1
3.52,98.7,9.8,80.9,3.85,3.1,2,1,3.65567052690807,1
4.67,88.9,18.7,83.2,3.76,4.81,2,1,4.018648577149064,1
4.36,100.0,11.4,60.1,2.64,3.68,2,0,3.1330879183436333,1
3.1,76.8,12.7,74.1,3.38,4.45,3,1,3.4194718936761697,1
4.11,92.9,7.8,78.2,3.19,4.45,3,1,3.354441969624284,1
4.12,91.7,8.8,71.8,4.59,4.67,3,0,4.104423982644562,1
3.42,86.9,9.3,89.5,2.8,4.27,4,1,3.1978029195713895,1
3.61,84.0,10.5,100.0,3.85,3.6,2,0,3.58662643023213,1
3.27,82.3,9.0,75.9,2.89,4.09,5,1,3.0274219873697747,1
4.79,93.3,12.6,84.9,2.68,3.41,4,0,2.928871906145902,0
4.41,89.8,14.4,80.8,4.25,3.54,3,2,3.38267763831422,1
3.45,88.3,12.4,84.7,3.77,3.9,3,2,3.4377864192596723,1
4.38,90.4,11.0,84.7,3.33,2.49,3,0,2.985956162288826,0
3.38,84.3,8.7,89.7,3.35,4.44,2,0,3.933057477046751,1
4.08,92.9,0.0,91.6,3.65,3.27,2,2,3.0032036101007167,1
3.73,78.1,12.9,100.0,4.24,2.73,5,0,3.138317402772945,1
3.56,86.1,7.1,86.5,2.61,3.46,2,1,2.8693912767671383,0
3.09,84.7,7.9,60.8,4.07,4.36,3,0,3.775748553944059,1
3.31,83.0,7.8,100.0,4.22,3.67,2,1,3.4322383676300814,1
3.9,85.8,11.1,100.0,4.51,2.53,1,0,3.409090880601762,1
3.63,79.2,14.3,100.0,3.44,4.95,4,0,3.678148147386993,1
3.43,100.0,7.2,79.8,3.06,3.47,3,0,3.1761008410011424,1
4.33,96.8,3.8,85.2,4.41,2.66,3,0,2.9544273726381554,0
3.66,96.7,11.3,87.5,4.49,3.0,4,0,3.687048235895913,1
3.6,91.3,5.2,100.0,2.74,2.43,2,1,2.6001459773352615,0
3.33,94.6,8.1,95.3,4.73,4.28,4,0,3.8765801634154626,1
3.75,94.4,6.4,78.9,3.0,2.87,1,0,3.0006306057885253,1
3.9,82.4,10.3,94.3,4.44,2.96,4,2,3.295779797773988,1
3.67,82.2,11.8,86.7,3.82,5.0,1,1,4.260024695487615,1
3.89,77.1,12.4,83.8,3.72,3.41,4,0,3.381433586738949,1
3.27,92.1,9.1,87.9,2.93,3.31,1,2,2.9339098097374365,0
3.06,68.0,15.6,86.1,4.06,3.98,3,2,3.4530399366446245,1
3.47,88.9,6.8,74.8,4.19,2.28,3,1,2.848477673003612,0
3.81,81.7,5.1,70.8,3.44,4.57,4,1,3.0962744595145555,1
4.12,68.7,5.8,78.6,2.79,3.49,3,1,2.549873336435818,0
4.72,87.8,20.4,94.7,2.31,4.1,2,0,3.4469973196215493,1
3.92,82.3,5.1,90.8,4.23,3.67,3,0,3.8843919663173647,1
2.59,89.1,14.9,96.8,2.73,4.25,3,0,3.4856800256112916,1
4.19,79.8,9.0,76.5,2.65,3.29,3,1,2.8892912723569366,0
3.81,70.6,13.1,72.4,3.0,3.87,2,2,3.22523914601809,1
3.25,83.5,1.1,85.1,3.9,5.0,4,1,3.495439696817688,1
4.01,76.3,8.4,89.8,4.94,2.46,2,1,3.09395331498443,1
3.81,66.4,12.6,77.7,3.4,5.0,3,0,3.6409965151934225,1
3.36,93.5,12.2,74.6,3.02,4.4,5,0,3.3352026159269834,1
3.66,78.9,16.0,84.7,4.01,3.46,3,2,3.2317693700163193,1
3.15,83.6,3.9,58.6,2.64,2.67,4,1,2.2311139774287176,0
3.5,62.9,12.4,57.0,2.87,2.46,3,0,2.5604758922121125,0
2.95,80.7,11.1,79.1,3.69,2.84,4,0,2.994976454610016,0
3.81,92.0,9.4,90.9,4.73,4.0,2,0,3.841430797960408,1
3.79,64.6,10.2,61.2,4.22,3.4,3,0,3.0616921973267153,1
4.17,83.6,7.7,80.5,5.0,3.95,3,0,3.7513111717030356,1
4.1,77.9,6.3,66.4,3.19,4.19,2,0,3.3413920018511054,1
3.27,92.3,12.2,65.4,3.8,3.95,3,0,3.5030437756197195,1
3.79,80.2,13.7,75.1,2.0,2.62,4,1,2.478282963541781,0
3.81,89.7,10.3,96.8,3.59,3.8,3,0,3.5624757817438044,1
3.2,91.2,10.8,93.6,3.41,3.77,4,0,3.5883929093929474,1
4.05,81.6,10.7,49.4,4.4,2.67,4,0,2.832018309241647,0
3.44,89.9,17.3,47.6,3.5,2.05,2,0,3.036531675898111,1
3.28,82.4,4.8,92.3,3.92,3.8,5,0,3.012219687262233,1
3.52,88.4,11.2,100.0,3.16,3.77,4,0,3.1653535406116737,1
2.76,75.5,9.0,73.4,4.45,3.49,3,0,3.425569666336289,1
2.71,75.6,8.0,74.3,3.96,3.2,3,0,3.1721560195941887,1
3.89,73.3,14.4,92.1,4.09,2.11,2,0,3.1685005801055284,1
3.27,87.6,11.8,84.7,3.62,3.74,3,0,3.5595121239503573,1
2.99,97.1,9.4,93.2,3.2,3.9,2,0,3.6009976461196582,1
2.79,94.6,13.4,81.3,3.87,3.6,3,0,3.574636126832275,1
2.96,82.6,7.0,90.4,3.28,4.5,3,0,3.5511642019529175,1
3.22,83.4,16.0,77.8,3.42,3.07,2,0,3.2643581502474945,1
2.6,93.2,11.2,82.4,3.95,3.7,2,1,3.8100509903231177,1
3.93,98.2,13.0,63.5,5.0,4.02,3,0,4.129245085357773,1
3.81,63.4,7.2,100.0,3.75,4.24,2,0,3.772885295708779,1
3.2,79.9,7.8,92.9,3.49,3.17,4,0,3.1362555728263146,1
4.25,86.6,11.2,71.5,4.34,3.59,2,0,3.7101944973541374,1
3.24,84.6,4.3,76.6,3.25,4.12,2,1,3.3036497981516013,1
3.58,84.3,16.1,79.0,3.87,3.47,1,1,3.6005914152050633,1
4.27,100.0,8.5,74.8,4.86,4.73,5,1,4.137756119406808,1
3.43,76.6,13.3,59.6,3.89,2.78,1,2,3.1068948827624956,1
4.0,78.8,12.9,83.0,4.45,3.81,3,0,3.6101680886347958,1
3.95,75.4,16.4,58.3,3.45,3.83,4,1,3.2268462496188373,1
3.36,69.2,6.0,94.7,3.3,2.8,3,0,2.7134173369295476,0
3.46,78.4,11.3,99.0,3.69,3.71,3,0,3.3838060749675902,1
2.92,75.5,12.8,79.8,3.51,3.5,2,0,3.1990198680939246,1
2.2,82.1,5.0,78.4,3.57,3.45,3,0,3.3930297069528197,1
3.21,93.7,8.5,57.9,3.11,2.83,4,0,2.6326900894467737,0
3.72,78.2,10.8,75.0,3.26,3.28,3,0,3.1275959184623052,1
2.99,93.4,8.2,57.5,3.33,4.36,3,0,3.5769540034224576,1
3.91,94.3,1.2,88.9,4.12,3.92,3,0,3.8435300301095414,1
3.38,84.0,3.1,69.1,4.05,1.77,1,0,2.9812116314508073,0
4.1,89.9,18.7,76.9,3.36,3.69,5,1,3.196242605989319,1
3.06,93.3,14.8,65.0,2.63,4.15,4,0,3.271764976209309,1
3.57,81.4,12.6,85.7,3.85,2.91,4,0,3.026725103273236,1
3.0,82.9,9.5,80.8,3.22,2.73,5,0,2.6014425461352766,0
2.65,88.7,7.4,52.4,3.4,3.81,4,0,3.2480992932346675,1
3.47,89.6,11.6,43.6,2.88,3.86,4,0,3.180435271750805,1
3.0,84.4,6.2,75.3,3.95,2.67,3,0,2.9077555719355375,0
3.57,92.5,14.0,84.6,4.93,4.13,3,0,4.1546859684777315,1
3.81,83.2,12.2,78.4,3.01,3.69,3,1,3.000081258506336,1
2.87,90.5,10.4,85.6,2.33,3.0,4,0,2.631373680294606,0
4.02,88.8,8.9,100.0,2.11,3.55,3,0,2.6761295950011017,0
3.0,78.7,8.9,75.5,4.52,4.11,3,0,3.833178391869014,1
3.24,98.7,11.3,99.7,2.44,2.81,3,0,2.630095332523263,0
3.27,94.4,5.2,71.8,4.92,2.98,4,1,3.3632177749221013,1
3.71,74.5,19.5,74.2,2.87,5.0,3,0,3.6686662641897345,1
3.88,91.7,8.4,74.3,3.7,4.12,4,0,3.5499325820619467,1
3.86,81.8,5.2,64.9,4.2,3.69,3,0,3.678890630459488,1
3.25,92.7,13.3,93.0,3.7,2.31,3,0,3.1984980867677453,1
3.87,95.9,8.2,94.5,3.5,3.02,5,0,2.819071372616002,0
4.03,90.5,8.1,48.8,3.05,4.1,1,0,3.6930876213187154,1
3.3,96.8,10.2,66.0,3.99,2.06,3,0,2.856728228000334,0
2.82,90.7,7.9,98.9,4.12,4.43,2,0,3.995236727095695,1
3.43,80.8,7.8,73.3,3.76,2.63,4,0,2.667979808383095,0
4.17,64.0,9.4,82.7,3.53,4.3,3,0,3.543251405717938,1
4.47,73.4,15.6,73.5,3.5,4.83,3,1,3.6322272471557193,1
2.53,79.0,9.2,63.9,2.0,4.33,3,0,3.2747941666540794,1
3.73,89.9,9.3,79.2,3.91,3.31,2,0,3.4458517524371426,1
3.78,72.3,14.3,53.9,4.28,3.98,2,0,3.7834709598413863,1
4.33,71.1,2.1,72.5,3.22,4.23,4,0,2.9993024146489637,0
3.68,80.6,12.5,94.2,4.26,3.53,4,1,3.179203802685136,1
3.69,81.7,12.7,78.4,3.01,3.31,4,1,2.9289446920320037,0
3.42,85.8,10.4,70.7,4.3,4.38,1,1,4.322154779490748,1
3.12,97.5,8.6,66.3,2.54,3.72,2,0,3.290334417900604,1
3.32,79.7,10.2,86.1,3.27,3.01,3,0,2.958504466945831,0
3.8,83.2,8.8,97.5,4.02,2.93,3,0,3.1504586435936597,1
3.01,93.5,11.0,90.1,3.19,3.89,2,0,3.9291062266138463,1
4.2,75.6,9.1,79.7,1.68,3.32,5,1,1.9441130721552546,0
3.73,96.3,14.3,79.2,4.3,4.17,5,0,3.738397283231202,1
2.82,74.8,8.5,75.5,3.36,3.79,1,0,3.4457993008063332,1
3.73,80.5,9.3,52.9,3.44,3.04,4,1,2.9970767144784256,0
3.32,77.6,13.1,70.1,4.09,3.18,2,0,3.6589141036979425,1
4.43,100.0,12.8,67.6,3.75,2.79,5,1,3.0168808732514587,1
2.81,85.9,10.6,69.8,3.85,4.1,3,0,3.6339509867970414,1
3.54,82.9,8.7,89.3,3.05,3.83,1,0,3.510397332324539,1
3.18,72.9,9.2,82.1,4.99,4.09,1,0,3.996780226985739,1
3.95,96.4,21.3,66.6,4.01,5.0,3,0,4.401509451406394,1
4.07,93.0,13.9,94.0,4.58,3.61,3,0,3.7069257262095583,1
2.91,78.0,11.8,100.0,3.19,3.68,3,0,3.037220558140819,1
3.69,85.1,9.7,89.6,3.39,3.94,3,0,3.217440923492866,1
4.46,88.8,16.0,100.0,3.28,2.82,4,0,2.9841247316971438,0
4.04,88.1,1.7,80.8,3.1,2.86,4,1,2.2225938498155497,0
4.38,80.0,13.2,100.0,3.06,3.48,2,1,3.324873484792918,1
3.78,100.0,10.6,90.9,4.35,2.55,1,0,3.574280563525433,1
2.92,82.7,11.0,100.0,3.31,3.94,1,0,3.724939403458168,1
2.79,83.0,15.1,72.8,3.97,3.79,4,0,3.447682589770102,1
3.32,94.6,16.4,74.6,2.81,2.99,3,0,2.9237612131273147,0
3.25,92.2,10.0,89.5,3.05,2.75,3,0,2.6331097557914007,0
4.46,94.0,9.9,65.8,4.58,2.63,4,0,3.3947385724424413,1
4.6,100.0,6.3,57.8,4.05,4.33,4,1,3.4154358080296143,1
3.94,78.2,9.6,50.8,3.56,2.73,3,0,2.9699723945212773,0
3.91,86.4,16.2,78.6,3.23,3.39,1,1,3.162940175655679,1
3.16,76.9,8.7,100.0,2.98,3.17,5,1,2.5230675860326826,0
3.86,79.6,2.5,87.5,3.89,3.83,3,0,3.3069096332287495,1
2.89,77.0,5.9,65.3,2.5,4.33,3,0,3.4130320148076394,1
3.04,84.1,8.2,72.1,4.45,3.28,4,0,3.154229950868072,1
4.35,93.0,7.0,77.8,4.59,4.98,4,0,4.157088042195384,1
3.75,81.4,12.5,53.1,3.49,3.71,4,0,3.407259575310938,1
3.96,86.5,11.8,84.0,3.56,3.56,1,1,3.392122395256575,1
2.37,76.1,14.2,77.9,3.97,3.18,3,0,3.0836958421096465,1
3.37,77.5,8.8,85.3,3.79,3.65,4,0,3.445786346337398,1
3.34,71.2,11.1,74.6,4.08,4.35,4,0,3.559815370453285,1
4.14,81.5,6.1,72.9,3.09,5.0,5,0,3.3361483250708126,1
4.07,83.4,8.8,53.3,4.4,3.84,3,0,3.8314278610833497,1
4.04,84.5,10.1,94.0,4.33,2.95,4,0,3.239102159769382,1
3.66,77.4,10.4,80.8,4.2,3.58,5,0,3.2926803009328665,1
4.31,88.1,13.7,89.3,2.89,1.76,3,1,2.4751742139766524,0
3.2,82.9,11.6,62.6,2.72,4.34,1,0,3.614882793993028,1
3.46,76.5,9.6,92.8,3.7,3.94,2,0,3.744599274849415,1
4.47,86.0,18.4,88.3,4.13,3.94,3,0,3.882477162066225,1
3.65,85.7,6.1,71.7,3.31,2.94,4,0,2.744600828994885,0
4.24,83.6,13.6,99.4,3.27,2.45,3,1,2.6785653011571573,0
3.37,95.9,10.0,64.2,5.0,3.22,3,0,3.6610204988360993,1
3.66,88.8,12.0,94.3,3.54,3.1,4,1,3.094487144510766,1
4.13,100.0,5.6,86.9,3.2,3.36,2,0,3.3171985839067486,1
4.27,80.6,5.5,78.7,2.1,4.3,5,0,2.7869231642394205,0
3.56,85.7,8.9,90.5,4.41,4.01,2,1,3.731685798453939,1
2.91,73.4,9.8,93.9,4.68,5.0,3,0,4.1067954033054015,1
3.14,80.0,5.6,87.2,2.58,2.9,3,0,2.710916178169962,0
3.41,66.0,7.9,95.6,2.73,3.89,3,0,3.2127127711223933,1
3.84,89.8,11.3,52.7,5.0,3.76,3,0,4.00046235847399,1
3.22,94.4,7.5,76.8,4.41,4.45,2,0,4.296382504356027,1
3.83,82.2,16.5,76.9,2.72,4.82,3,1,3.7894419816817253,1
3.75,68.4,7.6,66.6,3.83,2.13,3,1,2.5286386850587657,0
3.37,100.0,9.7,90.3,3.83,4.09,5,0,3.5485161675757824,1
2.66,80.6,9.0,79.3,2.85,4.85,3,0,3.5487202090785637,1
3.85,80.2,5.0,72.3,4.44,3.27,2,0,3.6024412094479894,1
2.75,92.6,9.8,82.1,4.44,3.89,2,0,3.5588340755946755,1
4.02,75.2,6.6,100.0,2.67,3.82,3,0,3.03727452920712,1
4.68,77.8,14.6,100.0,3.97,2.36,2,0,2.9742219379194883,0
3.61,91.8,10.5,100.0,3.13,4.25,3,1,3.4441617795548862,1
3.34,97.9,9.4,66.7,3.4,4.71,2,0,4.131572636373499,1
4.36,82.4,8.6,67.6,3.36,4.64,5,0,3.0983679341624115,1
3.46,70.7,14.4,78.3,3.37,3.72,3,0,3.0939202156510515,1
3.73,94.3,10.3,85.9,4.45,4.16,3,0,4.013563132750814,1
3.93,61.5,5.7,91.9,4.24,5.0,3,0,3.7424879328527614,1
3.2,89.9,13.2,83.1,4.34,3.54,2,0,3.594185414770734,1
4.36,71.6,12.9,81.5,3.9,2.91,4,0,2.692798662588381,0
4.17,81.3,6.4,90.0,3.4,3.82,2,0,3.6075576545066386,1
4.72,88.1,8.7,71.3,4.48,3.24,2,1,3.573827380814061,1
3.89,75.2,18.5,90.3,4.35,4.1,1,1,3.9736955314591538,1
3.43,80.4,11.2,78.4,2.39,5.0,2,0,3.8649085050116967,1
2.99,80.6,25.0,92.0,4.33,4.41,3,1,4.11343224414547,1
3.66,83.8,15.4,52.9,3.59,4.05,3,1,3.5579596330426058,1
3.65,86.7,20.0,75.6,3.66,4.21,3,0,3.811188626118854,1
4.23,85.0,7.1,81.6,3.05,3.08,4,0,2.7913926362481964,0
3.51,85.3,19.8,100.0,3.05,3.86,4,1,3.0338844664534332,1
3.24,95.7,5.1,95.3,4.49,3.01,3,0,3.3503359494085383,1
2.7,99.4,9.3,72.4,2.69,3.1,3,1,2.5268397104138822,0
3.55,89.7,7.1,94.5,3.91,3.77,2,1,3.5541978808737347,1
3.24,87.8,10.2,92.4,3.09,2.48,2,0,2.9137894718714716,0
3.4,69.7,12.5,88.5,4.22,2.32,2,1,2.9721099840117104,0
3.5,61.1,9.6,71.7,2.59,5.0,4,0,3.412337591513737,1
3.65,81.5,11.2,90.2,2.92,3.74,2,0,3.4239148913655844,1
3.14,100.0,8.9,94.2,3.34,4.02,3,0,3.663498906235937,1
3.26,82.5,12.2,88.8,4.15,4.34,4,2,3.4558297741020163,1
4.33,92.1,11.9,70.2,3.0,3.86,3,1,3.22994040434012,1
3.47,83.0,8.9,89.7,3.9,4.21,3,0,3.6079343243446824,1
3.96,86.6,9.1,98.1,4.37,3.92,2,1,3.7701545122274585,1
3.41,78.6,5.1,86.0,3.71,4.46,2,0,3.6943609335618675,1
3.47,92.6,10.6,92.5,3.49,4.19,4,0,3.5180434011278323,1
4.11,85.2,11.9,100.0,4.07,4.21,3,1,3.574713892171358,1
3.33,77.2,13.9,93.5,3.04,4.16,2,0,3.596780267735337,1
4.04,69.2,5.3,69.1,3.08,2.83,3,0,2.754909504936332,0
3.9,92.7,6.7,82.1,2.7,3.49,5,0,3.0156854374517943,1
3.41,88.7,12.3,75.0,4.71,3.39,1,0,4.221330561734354,1
3.03,87.1,12.3,82.6,4.01,4.31,2,0,3.886896408749326,1
3.99,76.3,13.4,100.0,2.66,4.44,1,0,3.6514379460033193,1
3.29,92.6,19.8,73.6,3.16,4.12,3,0,3.6287124795047894,1
3.45,77.8,5.2,61.0,3.73,2.91,2,0,2.9946074838987915,0
3.33,94.1,7.2,78.1,3.57,3.59,5,1,2.8826432655317586,0
2.74,75.6,10.8,66.7,3.89,3.06,5,0,2.8750073549988433,0
3.61,72.6,10.4,77.8,3.2,4.21,4,0,3.430674032968057,1
2.55,84.8,11.5,77.8,4.35,4.58,3,1,4.268906423509661,1
3.91,91.6,16.5,89.3,2.87,3.22,2,0,3.191343252561545,1
3.92,92.9,19.1,65.9,4.51,3.92,2,0,3.701656258324022,1
3.54,86.9,7.0,95.5,3.62,4.22,3,0,3.5247629142249592,1
2.98,96.5,12.9,62.5,2.61,3.59,3,1,3.1105006701447997,1
3.87,87.7,16.0,62.9,3.65,3.97,3,2,3.3506178456245195,1
2.0,85.9,7.6,76.3,3.01,4.3,4,0,3.30810695215588,1
3.59,61.6,11.0,92.2,3.99,3.35,3,0,3.085253390460022,1
4.25,74.6,8.7,51.8,4.58,3.78,2,0,3.7212972264891246,1
3.75,95.6,3.8,83.8,2.38,3.64,2,1,3.056592773180942,1
3.28,75.6,7.1,79.7,4.03,4.87,3,2,3.676058060213764,1
3.0,82.2,9.4,71.1,3.56,2.82,1,0,3.1103237720106964,1
4.84,81.0,15.8,71.0,3.02,3.04,4,0,2.846760098115521,0
3.39,74.6,11.4,75.2,4.32,4.13,1,1,3.822173141989542,1
3.5,78.8,11.3,99.0,3.75,2.92,2,0,3.394255643871406,1
3.34,84.5,9.6,100.0,3.81,3.52,4,0,3.358625832789266,1
3.12,73.3,11.0,72.3,4.11,3.36,3,0,3.5867036389873665,1
2.35,81.4,11.3,77.4,3.89,4.98,2,0,4.086232849026364,1
3.3,78.0,3.0,77.5,5.0,4.11,2,0,3.966883653267821,1
3.55,86.0,12.6,87.0,4.59,3.0,3,0,3.51014113299298,1
3.08,93.9,9.9,100.0,2.36,4.43,2,0,3.7602744581333702,1
2.3,98.7,14.8,73.4,4.47,4.39,3,0,4.350439267336351,1
3.72,85.9,6.4,86.4,3.44,3.25,2,0,3.167103826830874,1
3.58,74.9,16.7,79.3,3.17,3.57,4,0,2.964740593556699,0
4.34,99.2,6.6,59.1,2.77,4.68,3,0,3.1708842028877027,1
3.53,88.9,14.7,95.2,4.63,3.78,2,0,4.0146809484662125,1
2.63,79.3,8.1,90.0,2.72,1.14,1,0,2.3896254170146767,0
4.24,81.7,12.5,97.5,3.63,2.34,3,0,2.7830236827844157,0
4.26,78.3,15.3,63.2,4.38,1.82,3,0,2.7901189934454873,0
2.91,92.2,12.2,86.3,3.78,3.5,3,0,3.6701581886662753,1
3.86,94.8,9.0,93.2,3.01,3.75,2,0,3.3672760320819255,1
4.31,88.3,8.0,86.8,3.43,4.15,3,1,3.409059756910502,1
4.42,95.9,8.8,89.4,3.3,4.02,2,0,3.8127180168905452,1
4.27,84.4,5.3,100.0,3.15,3.06,3,1,2.460755124276009,0
3.75,100.0,10.9,63.3,4.32,3.73,1,0,4.302941577696543,1
3.57,83.7,15.1,94.2,2.89,3.72,3,0,3.140924061929586,1
3.3,65.7,14.5,79.6,3.76,3.41,3,0,3.1279510673467263,1
3.28,94.1,15.1,57.3,4.26,4.99,3,1,4.120996817826948,1
2.96,81.0,13.1,46.1,2.83,2.9,4,0,2.8827939903619724,0
3.83,95.7,2.8,70.9,3.52,3.9,2,0,3.6573603495257387,1
3.51,87.9,8.6,96.2,3.39,2.99,2,0,3.2469966153361716,1
3.39,78.2,12.1,81.6,4.09,2.67,1,0,3.3482775205508304,1
3.53,84.0,8.2,78.3,2.63,2.79,3,2,2.662005044708992,0
4.15,70.4,8.7,88.6,4.71,3.86,5,0,3.221827007197656,1
3.95,77.4,10.9,82.3,4.09,2.65,3,1,3.2732575381465225,1
2.61,88.3,10.2,69.1,2.6,2.81,5,0,2.620644845653443,0
4.82,92.6,12.7,95.0,3.16,4.31,2,0,3.8222360970837004,1
4.16,92.9,6.9,54.0,4.03,3.89,3,0,3.3631252210277904,1
3.35,78.8,0.0,99.8,4.37,4.44,1,2,3.7416164098082456,1
3.6,95.7,5.8,55.7,3.07,3.44,4,0,3.106143013859201,1
3.54,85.2,15.2,74.7,3.16,3.85,3,0,3.453164785741949,1
3.08,90.9,10.4,60.5,4.0,3.68,4,0,3.619280445005632,1
3.41,95.7,8.8,69.4,3.25,3.56,3,1,3.251051330785902,1
3.1,87.5,15.3,64.2,3.08,4.11,2,1,3.5221898219291488,1
4.06,75.8,4.3,92.7,4.1,2.86,3,0,2.949674877261662,0
2.77,96.8,14.2,77.1,3.76,3.33,4,0,3.4455661148750147,1
3.27,89.4,11.9,84.0,5.0,4.74,5,0,4.101811863681098,1
3.11,89.2,13.5,61.1,2.78,3.26,2,1,3.1668645352903244,1
4.49,73.0,11.9,71.2,2.47,4.98,2,2,3.025442802133008,1
4.0,96.9,13.6,94.0,3.08,3.57,3,0,3.4150012992784218,1
3.85,89.3,12.1,84.8,4.69,4.42,4,0,3.7978469199999343,1
4.15,71.5,11.5,63.3,3.87,3.47,4,1,2.99753421658992,0
3.62,82.8,11.8,74.4,3.9,2.64,5,0,2.583335590801507,0
3.52,84.2,5.5,83.1,4.0,4.2,2,2,3.79655561975515,1
3.54,85.5,6.9,100.0,3.03,3.53,2,1,3.106759498650173,1
3.37,83.0,20.6,97.1,3.85,4.82,3,0,4.158793218043838,1
3.95,85.1,7.2,100.0,3.89,4.14,4,0,3.5515532341028204,1
4.08,94.5,5.7,87.7,4.34,3.41,1,0,3.719543500465238,1
3.94,84.3,8.4,75.4,3.61,4.31,3,0,3.4688780138031836,1
3.38,79.5,7.4,91.5,3.11,2.55,5,0,2.3461334372233535,0
3.32,86.5,6.0,100.0,3.3,3.81,4,1,3.05398901555739,1
4.72,96.0,12.8,65.3,4.11,4.37,3,0,4.129194550837425,1
3.42,92.4,9.1,53.9,2.46,3.39,3,0,2.908598676457568,0
4.3,61.8,5.0,49.0,3.4,3.34,2,0,2.970963124812041,0
3.4,72.0,7.3,100.0,4.65,2.4,4,0,2.8487536710077217,0
3.42,67.0,5.3,93.4,3.5,4.71,3,0,3.6454172924505035,1
3.82,89.3,8.4,84.5,4.82,3.71,3,0,3.6899970503250694,1
4.36,95.9,13.1,71.4,4.46,3.95,3,0,3.8795142255851465,1
3.79,84.4,9.9,90.3,3.98,4.09,4,0,3.3684606559384767,1
3.3,86.3,11.9,85.7,3.67,4.05,2,1,3.6145769306272757,1
4.8,75.2,11.2,78.5,4.49,4.18,4,0,3.5571113494663664,1
3.72,96.0,9.8,66.7,3.55,4.47,2,1,3.8210366362689547,1
3.48,77.3,11.0,71.4,2.7,4.06,4,0,3.0741407003923764,1
3.91,96.0,12.0,93.0,3.97,2.96,2,0,3.7871444586423224,1
3.08,78.9,5.8,77.9,3.73,3.14,1,0,3.271089939848056,1
4.01,100.0,14.7,100.0,4.02,3.36,3,0,3.303810966307021,1
3.08,70.9,15.5,94.8,4.19,3.18,2,0,3.557426036106539,1
3.93,74.5,7.2,70.4,4.03,4.19,3,0,3.6699622776929566,1
4.4,96.8,12.5,73.2,3.39,3.44,1,0,3.6913893441778316,1
3.16,96.5,10.0,94.9,2.93,4.22,3,0,3.508347461476043,1
3.66,82.3,8.7,97.5,3.58,3.09,3,1,3.254193650149975,1
3.78,71.4,17.8,83.5,2.66,4.9,3,1,3.6380192272209806,1
4.08,60.0,8.2,65.1,2.46,3.24,3,1,2.709196419208317,0
3.86,99.0,8.0,76.5,2.89,3.47,3,1,3.0144534718786495,1
3.64,89.2,10.2,66.6,3.37,4.53,5,1,3.4337339846971258,1
4.28,86.6,8.8,100.0,4.77,3.84,2,0,3.8555165758699386,1
3.71,78.1,4.7,82.2,4.4,3.44,2,0,3.6536993333652537,1
3.27,81.1,7.7,76.5,3.42,3.65,3,0,3.2446208294547674,1
3.05,93.7,13.6,70.5,3.92,3.8,4,0,3.701574411840085,1
4.19,73.8,10.8,48.1,2.9,3.36,3,0,2.8647770895154427,0
4.33,93.5,10.8,73.7,3.87,3.15,3,0,3.314986050655451,1
